Frequency,FreqOpti,RelCaptTag,SurveyType@Station,MonitoringStatus@Station,Origin,Sex,Locality,DATE,LAT,LON,Name_signal_type
216582,216582,00074D8CDF,Post-Release,Monitored,release,male,Sidi Amer,2013-06-21 09:53:00,33.99549,-2.26157,
217899,217899,00071B1692,Breeding,Monitored,release,female,Douiat Lahmir,2013-06-21 10:35:00,33.60778,-2.50616,normal
218150,218150,000702FA0B,Tracking,Monitored,release,male,Hassi Laâricha,2013-07-03 10:18:00,32.85483,-2.16602,normal
218150,218150,000702FA0B,Tracking,Monitored,release,male,Hassi Laâricha,2013-07-03 10:18:00,32.85483,-2.16602,
218150,218150,000702FA0B,Tracking,Monitored,release,male,Hassi Laâricha,2013-07-03 10:18:00,32.85483,-2.16602,
218150,218150,000702FA0B,Tracking,Monitored,release,male,Hassi Laâricha,2013-07-03 10:18:00,32.85483,-2.16602,
218150,218150,000702FA0B,Tracking,Monitored,release,male,Hassi Laâricha,2013-07-03 10:18:00,32.85483,-2.16602,
218901,218902,00074F09B0,Post-Release,Monitored,release,female,Ain Beni Mathar,2013-08-07 11:01:00,34.00835,-2.13237,normal
218901,218902,00074F09B0,Post-Release,Monitored,release,female,Ain Beni Mathar,2013-08-07 11:01:00,34.00835,-2.13237,
219059,219059,000750119C,Post-Release,Monitored,release,female,Sidi Amer,2013-09-05 08:40:00,33.67421,-2.58704,normal
219059,219059,000750119C,Post-Release,Monitored,release,female,Sidi Amer,2013-09-05 08:40:00,33.67421,-2.58704,normal
219059,219059,000750119C,Post-Release,Monitored,release,female,Sidi Amer,2013-09-05 08:40:00,33.67421,-2.58704,normal
219059,219059,000750119C,Post-Release,Monitored,release,female,Sidi Amer,2013-09-05 08:40:00,33.67421,-2.58704,
219059,219059,000750119C,Post-Release,Monitored,release,female,Sidi Amer,2013-09-05 08:40:00,33.67421,-2.58704,
219059,219059,000750119C,Post-Release,Monitored,release,female,Sidi Amer,2013-09-05 08:40:00,33.67421,-2.58704,
219059,219059,000750119C,Post-Release,Monitored,release,female,Sidi Amer,2013-09-05 08:40:00,33.67421,-2.58704,
219059,219059,000750119C,Post-Release,Monitored,release,female,Sidi Amer,2013-09-05 08:40:00,33.67421,-2.58704,
219059,219059,000750119C,Post-Release,Monitored,release,female,Sidi Amer,2013-09-05 08:40:00,33.67421,-2.58704,
219059,219059,000750119C,Post-Release,Monitored,release,female,Sidi Amer,2013-09-05 08:40:00,33.67421,-2.58704,
219059,219059,000750119C,Post-Release,Monitored,release,female,Sidi Amer,2013-09-05 08:40:00,33.67421,-2.58704,
219059,219059,000750119C,Post-Release,Monitored,release,female,Sidi Amer,2013-09-05 08:40:00,33.67421,-2.58704,
219059,219059,000750119C,Post-Release,Monitored,release,female,Sidi Amer,2013-09-05 08:40:00,33.67421,-2.58704,
218660,218660,00071AE56F,Tracking,Monitored,release,male,Enjil,2013-09-12 08:19:00,33.21539,-4.60004,normal
219823,219823,00074C08AE,Post-Release,Monitored,release,female,Naji,2013-09-12 07:49:00,33.50418,-2.74120,normal
219823,219823,00074C08AE,Post-Release,Monitored,release,female,Naji,2013-09-12 07:49:00,33.50418,-2.74120,
219823,219823,00074C08AE,Post-Release,Monitored,release,female,Naji,2013-09-12 07:49:00,33.50418,-2.74120,
217520,217520,00074C18F6,Post-Release,Monitored,release,female,Sidi Amer,2013-09-10 09:28:00,33.68031,-2.57700,normal
217520,217520,00074C18F6,Post-Release,Monitored,release,female,Sidi Amer,2013-09-10 09:28:00,33.68031,-2.57700,
217520,217520,00074C18F6,Post-Release,Monitored,release,female,Sidi Amer,2013-09-10 09:28:00,33.68031,-2.57700,
217520,217520,00074C18F6,Post-Release,Monitored,release,female,Sidi Amer,2013-09-10 09:28:00,33.68031,-2.57700,
214881,214881,00070281F0,Tracking,Monitored,release,male,Adanna,2013-08-16 10:34:00,29.18298,-8.33974,normal
217899,217899,00071B1692,Breeding,Monitored,release,female,Douiat Lahmir,2013-06-21 10:35:00,33.60778,-2.50616,
219001,219001,00071B1D3D,Tracking,Monitored,release,male,Ain Lhalwa,2013-06-25 09:50:00,33.88998,-2.52668,normal
219001,219001,00071B1D3D,Tracking,Monitored,release,male,Ain Lhalwa,2013-06-25 09:50:00,33.88998,-2.52668,normal
217304,217304,00071ADD13,Tracking,Monitored,release,female,Sidi Amer,2013-09-10 12:26:00,33.78045,-2.64593,normal
217304,217304,00071ADD13,Tracking,Monitored,release,female,Sidi Amer,2013-09-10 12:26:00,33.78045,-2.64593,
217304,217304,00071ADD13,Tracking,Monitored,release,female,Sidi Amer,2013-09-10 12:26:00,33.78045,-2.64593,
217304,217304,00071ADD13,Tracking,Monitored,release,female,Sidi Amer,2013-09-10 12:26:00,33.78045,-2.64593,
217304,217304,00071ADD13,Tracking,Monitored,release,female,Sidi Amer,2013-09-10 12:26:00,33.78045,-2.64593,
217304,217304,00071ADD13,Tracking,Monitored,release,female,Sidi Amer,2013-09-10 12:26:00,33.78045,-2.64593,
217453,217453,000728CC2B,Post-Release,Monitored,release,(indeterminate),Charef,2013-09-10 12:07:00,33.28888,-2.74165,intermittent
217453,217453,000728CC2B,Post-Release,Monitored,release,(indeterminate),Charef,2013-09-10 12:07:00,33.28888,-2.74165,
217453,217453,000728CC2B,Post-Release,Monitored,release,(indeterminate),Charef,2013-09-10 12:07:00,33.28888,-2.74165,
217453,217453,000728CC2B,Post-Release,Monitored,release,(indeterminate),Charef,2013-09-10 12:07:00,33.28888,-2.74165,
217453,217453,000728CC2B,Post-Release,Monitored,release,(indeterminate),Charef,2013-09-10 12:07:00,33.28888,-2.74165,
214881,214881,00070281F0,Tracking,Monitored,release,male,Adanna,2013-08-16 10:34:00,29.18298,-8.33974,
219401,219401,00074FC9CA,Tracking,Monitored,release,male,Sidi Amer,2013-10-30 10:17:00,33.70492,-2.58896,weak
219401,219401,00074FC9CA,Tracking,Monitored,release,male,Sidi Amer,2013-10-30 10:17:00,33.70492,-2.58896,
219401,219401,00074FC9CA,Tracking,Monitored,release,male,Sidi Amer,2013-10-30 10:17:00,33.70492,-2.58896,
216081,216081,00074ECC96,Post-Release,Monitored,release,female,Enjil,2013-11-15 11:24:00,33.12649,-4.61441,
216081,216081,00074ECC96,Post-Release,Monitored,release,female,Enjil,2013-11-15 11:24:00,33.12649,-4.61441,
216081,216081,00074ECC96,Post-Release,Monitored,release,female,Enjil,2013-11-15 11:24:00,33.12649,-4.61441,normal
216081,216081,00074ECC96,Post-Release,Monitored,release,female,Enjil,2013-11-15 11:24:00,33.12649,-4.61441,normal
216081,216081,00074ECC96,Post-Release,Monitored,release,female,Enjil,2013-11-15 11:24:00,33.12649,-4.61441,normal
216081,216081,00074ECC96,Post-Release,Monitored,release,female,Enjil,2013-11-15 11:24:00,33.12649,-4.61441,normal
216081,216081,00074ECC96,Post-Release,Monitored,release,female,Enjil,2013-11-15 11:24:00,33.12649,-4.61441,normal
216081,216081,00074ECC96,Post-Release,Monitored,release,female,Enjil,2013-11-15 11:24:00,33.12649,-4.61441,normal
216081,216081,00074ECC96,Post-Release,Monitored,release,female,Enjil,2013-11-15 11:24:00,33.12649,-4.61441,normal
214103,214103,00071FF2C1,Tracking,Monitored,release,female,Oum Marssal,2013-11-27 10:36:00,29.06989,-8.69459,normal
214103,214103,00071FF2C1,Tracking,Monitored,release,female,Oum Marssal,2013-11-27 10:36:00,29.06989,-8.69459,normal
217189,217189,00071AE12E,Tracking,Monitored,release,female,Ghachwa,2013-09-16 10:47:00,33.28293,-2.87172,normal
217189,217189,00071AE12E,Tracking,Monitored,release,female,Ghachwa,2013-09-16 10:47:00,33.28293,-2.87172,
217189,217189,00071AE12E,Tracking,Monitored,release,female,Ghachwa,2013-09-16 10:47:00,33.28293,-2.87172,
216439,216440,0006E7EF0E,Tracking,Monitored,release,female,Bel Lâbine,2013-09-19 17:02:00,33.05271,-2.59512,weak
214143,214143,0007136BBF,Tracking,Monitored,release,female,Sbaâ Shab,2013-12-04 15:20:00,32.47633,-2.90414,normal
214143,214143,0007136BBF,Tracking,Monitored,release,female,Sbaâ Shab,2013-12-04 15:20:00,32.47633,-2.90414,
214143,214143,0007136BBF,Tracking,Monitored,release,female,Sbaâ Shab,2013-12-04 15:20:00,32.47633,-2.90414,
218017,218017,000702EC54,Tracking,Monitored,release,female,Nekhailla,2013-12-02 09:44:00,30.18457,-6.68565,normal
215121,215120,00074C0177,Post-Release,Monitored,release,male,Bouayouche,2013-12-12 09:32:00,32.80516,-4.27488,normal
215121,215120,00074C0177,Post-Release,Monitored,release,male,Bouayouche,2013-12-12 09:32:00,32.80516,-4.27488,
215121,215120,00074C0177,Post-Release,Monitored,release,male,Bouayouche,2013-12-12 09:32:00,32.80516,-4.27488,
214871,214871,000726F90E,Post-Release,Monitored,release,male,Enjil,2013-12-17 15:05:00,33.12665,-4.60391,normal
214871,214871,000726F90E,Post-Release,Monitored,release,male,Enjil,2013-12-17 15:05:00,33.12665,-4.60391,normal
214871,214871,000726F90E,Post-Release,Monitored,release,male,Enjil,2013-12-17 15:05:00,33.12665,-4.60391,normal
214871,214871,000726F90E,Post-Release,Monitored,release,male,Enjil,2013-12-17 15:05:00,33.12665,-4.60391,normal
219371,219371,0006F3E437,Tracking,Monitored,release,male,Hassi Lahmar,2013-08-23 08:41:00,33.06291,-3.15249,
219371,219371,0006F3E437,Tracking,Monitored,release,male,Hassi Lahmar,2013-08-23 08:41:00,33.06291,-3.15249,
219321,219321,0007134128,Tracking,Monitored,release,female,Gharb Wahid,2013-08-30 09:13:00,32.44690,-2.63239,normal
219321,219321,0007134128,Tracking,Monitored,release,female,Gharb Wahid,2013-08-30 09:13:00,32.44690,-2.63239,
218111,218111,00071376D1,Tracking,Monitored,release,male,Sbaâ Shab,2013-09-06 13:51:00,32.48624,-2.92701,normal
216100,216099,00074FDAFC,Post-Release,Monitored,release,female,Sidi Amer,2013-09-12 09:55:00,33.68385,-2.59441,normal
216100,216099,00074FDAFC,Post-Release,Monitored,release,female,Sidi Amer,2013-09-12 09:55:00,33.68385,-2.59441,
216100,216099,00074FDAFC,Post-Release,Monitored,release,female,Sidi Amer,2013-09-12 09:55:00,33.68385,-2.59441,
216100,216099,00074FDAFC,Post-Release,Monitored,release,female,Sidi Amer,2013-09-12 09:55:00,33.68385,-2.59441,
216100,216099,00074FDAFC,Post-Release,Monitored,release,female,Sidi Amer,2013-09-12 09:55:00,33.68385,-2.59441,
216039,216039,00071AEB3B,Tracking,Monitored,release,male,Tayeb,2013-09-11 10:50:00,33.53867,-2.87654,normal
216039,216039,00071AEB3B,Tracking,Monitored,release,male,Tayeb,2013-09-11 10:50:00,33.53867,-2.87654,
214680,214680,0007030227,Tracking,Monitored,release,male,Nekhailla,2013-08-26 09:20:00,30.23517,-6.71726,normal
214680,214680,0007030227,Tracking,Monitored,release,male,Nekhailla,2013-08-26 09:20:00,30.23517,-6.71726,normal
215599,215599,00071AEA91,Tracking,Monitored,release,female,Enjil,2013-11-04 16:35:00,33.21689,-4.58594,normal
214238,214238,00071B2F88,Tracking,Monitored,release,female,Ain Lhalwa,2013-11-12 10:23:00,33.90838,-2.50638,normal
215531,215530,00071FA48E,Post-Release,Lost,release,male,Enjil,2013-11-22 08:13:00,33.17551,-4.61286,normal
218930,218930,0007026E12,Tracking,Lost,release,female,Dayt Lhaddad,2013-11-21 15:47:00,33.18490,-2.67617,normal
214770,214770,00074F04F5,Post-Release,Monitored,release,male,Enjil,2013-12-06 11:17:00,33.15008,-4.58665,normal
214770,214770,00074F04F5,Post-Release,Monitored,release,male,Enjil,2013-12-06 11:17:00,33.15008,-4.58665,normal
214770,214770,00074F04F5,Post-Release,Monitored,release,male,Enjil,2013-12-06 11:17:00,33.15008,-4.58665,normal
217431,217431,000702D4C6,Tracking,Monitored,release,female,Ghachwa,2013-12-03 11:03:00,33.14649,-2.54545,normal
217431,217431,000702D4C6,Tracking,Monitored,release,female,Ghachwa,2013-12-03 11:03:00,33.14649,-2.54545,
217431,217431,000702D4C6,Tracking,Monitored,release,female,Ghachwa,2013-12-03 11:03:00,33.14649,-2.54545,
218319,218318,00068AFC6D,Tracking,Lost,release,male,Teggour,2013-12-13 10:57:00,33.20680,-3.65553,
216582,216582,00074C2B1E,Post-Release,Monitored,release,male,Al Baten,2013-12-25 10:45:00,33.26908,-3.81957,normal
218711,218711,0007138124,Tracking,Monitored,release,female,Tagmoute,2014-01-24 10:42:00,29.99358,-8.19984,normal
217570,217570,000702DB65,Tracking,Monitored,release,female,Mahroug,2014-01-24 12:28:00,33.13628,-2.45725,normal
217570,217570,000702DB65,Tracking,Monitored,release,female,Mahroug,2014-01-24 12:28:00,33.13628,-2.45725,
217570,217570,000702DB65,Tracking,Monitored,release,female,Mahroug,2014-01-24 12:28:00,33.13628,-2.45725,
217570,217570,000702DB65,Tracking,Monitored,release,female,Mahroug,2014-01-24 12:28:00,33.13628,-2.45725,
218890,218890,00071B416D,Tracking,Monitored,release,male,Smar,2014-01-31 10:31:00,33.01051,-3.75195,normal
219935,219935,00071B3025,Tracking,Monitored,release,female,Smar,2014-02-05 09:47:00,33.08368,-3.78411,normal
219935,219935,00071B3025,Tracking,Monitored,release,female,Smar,2014-02-05 09:47:00,33.08368,-3.78411,
217781,217781,00074BE77B,Post-Release,Monitored,release,female,Outat El Haj,2014-02-10 14:10:00,33.31520,-3.73287,normal
218745,218745,0007021DB2,Tracking,Monitored,release,male,Laâwaje,2014-02-11 07:43:00,33.31171,-2.33832,normal
218745,218745,0007021DB2,Tracking,Monitored,release,male,Laâwaje,2014-02-11 07:43:00,33.31171,-2.33832,
218745,218745,0007021DB2,Tracking,Monitored,release,male,Laâwaje,2014-02-11 07:43:00,33.31171,-2.33832,
217049,217049,00074EE3C6,Tracking,Monitored,release,male,Sahma,2014-02-18 10:11:00,33.14239,-3.73921,normal
219412,219412,000726E26A,Breeding,Lost,release,male,Al Baten,2014-03-03 10:22:00,33.18295,-3.89622,normal
219412,219412,000726E26A,Breeding,Lost,release,male,Al Baten,2014-03-03 10:22:00,33.18295,-3.89622,
219412,219412,000726E26A,Breeding,Lost,release,male,Al Baten,2014-03-03 10:22:00,33.18295,-3.89622,
219412,219412,000726E26A,Breeding,Lost,release,male,Al Baten,2014-03-03 10:22:00,33.18295,-3.89622,
219491,219491,00071F6CF9,Tracking,Monitored,release,male,Enjil,2014-03-04 11:47:00,33.17189,-4.53914,normal
219491,219491,00071F6CF9,Tracking,Monitored,release,male,Enjil,2014-03-04 11:47:00,33.17189,-4.53914,
219491,219491,00071F6CF9,Tracking,Monitored,release,male,Enjil,2014-03-04 11:47:00,33.17189,-4.53914,
214431,214431,00071AD9C2,Post-Release,Monitored,release,male,Enjil,2012-10-24 09:56:00,33.13694,-4.37328,normal
214431,214431,00071AD9C2,Post-Release,Monitored,release,male,Enjil,2012-10-24 09:56:00,33.13694,-4.37328,normal
214431,214431,00071AD9C2,Post-Release,Monitored,release,male,Enjil,2012-10-24 09:56:00,33.13694,-4.37328,normal
214431,214431,00071AD9C2,Post-Release,Monitored,release,male,Enjil,2012-10-24 09:56:00,33.13694,-4.37328,normal
216882,216882,00071B2903,Post-Release,Monitored,release,female,Enjil,2012-10-24 09:58:00,33.14036,-4.37762,normal
216271,216271,00071B1008,Post-Release,Monitored,release,female,Zayda,2012-11-14 15:37:00,32.83284,-4.84932,normal
216271,216271,00071B1008,Post-Release,Monitored,release,female,Zayda,2012-11-14 15:37:00,32.83284,-4.84932,normal
216271,216271,00071B1008,Post-Release,Monitored,release,female,Zayda,2012-11-14 15:37:00,32.83284,-4.84932,normal
217414,217414,00071B37CC,Post-Release,Monitored,release,female,Zayda,2012-11-14 15:37:00,32.83284,-4.84932,normal
217414,217414,00071B37CC,Post-Release,Monitored,release,female,Zayda,2012-11-14 15:37:00,32.83284,-4.84932,normal
217414,217414,00071B37CC,Post-Release,Monitored,release,female,Zayda,2012-11-14 15:37:00,32.83284,-4.84932,normal
214494,214494,00071B0C42,Post-Release,Monitored,release,female,Zayda,2012-11-14 15:38:00,32.82612,-4.86403,
214494,214494,00071B0C42,Post-Release,Monitored,release,female,Zayda,2012-11-14 15:38:00,32.82612,-4.86403,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
215156,215156,00074FC568,Tracking,Lost,release,(indeterminate),Ecwp Maatarka,2013-12-13 09:30:00,33.30080,-2.51987,normal
218594,218594,000727C464,Tracking,Monitored,release,male,Zayda,2014-03-04 15:46:00,32.90685,-4.87804,normal
218631,218631,0006E7656A,Breeding,Monitored,release,female,Enjil,2014-03-05 09:02:00,33.06564,-4.51804,normal
219122,219122,0007272681,Tracking,Monitored,release,male,Zayda,2014-03-04 11:15:00,32.74226,-4.87454,normal
219122,219122,0007272681,Tracking,Monitored,release,male,Zayda,2014-03-04 11:15:00,32.74226,-4.87454,
219122,219122,0007272681,Tracking,Monitored,release,male,Zayda,2014-03-04 11:15:00,32.74226,-4.87454,
219122,219122,0007272681,Tracking,Monitored,release,male,Zayda,2014-03-04 11:15:00,32.74226,-4.87454,
219122,219122,0007272681,Tracking,Monitored,release,male,Zayda,2014-03-04 11:15:00,32.74226,-4.87454,
219252,219252,00072ADBE8,Tracking,Monitored,release,male,Enjil,2014-03-05 09:31:00,33.04373,-4.55197,normal
219589,219589,00074C29E0,Breeding,Monitored,release,female,Agdal,2014-03-06 11:19:00,32.89307,-3.79932,normal
219589,219589,00074C29E0,Breeding,Monitored,release,female,Agdal,2014-03-06 11:19:00,32.89307,-3.79932,
219589,219589,00074C29E0,Breeding,Monitored,release,female,Agdal,2014-03-06 11:19:00,32.89307,-3.79932,
219589,219589,00074C29E0,Breeding,Monitored,release,female,Agdal,2014-03-06 11:19:00,32.89307,-3.79932,
219589,219589,00074C29E0,Breeding,Monitored,release,female,Agdal,2014-03-06 11:19:00,32.89307,-3.79932,
219589,219589,00074C29E0,Breeding,Monitored,release,female,Agdal,2014-03-06 11:19:00,32.89307,-3.79932,
219991,219991,00074ECCC4,Tracking,Monitored,release,male,Nif Dreg,2014-03-06 08:53:00,32.85702,-3.90326,normal
219472,219472,00071F8D22,Breeding,Monitored,release,female,Zayda,2014-03-04 12:02:00,32.79241,-4.89914,normal
219472,219472,00071F8D22,Breeding,Monitored,release,female,Zayda,2014-03-04 12:02:00,32.79241,-4.89914,
219472,219472,00071F8D22,Breeding,Monitored,release,female,Zayda,2014-03-04 12:02:00,32.79241,-4.89914,
219472,219472,00071F8D22,Breeding,Monitored,release,female,Zayda,2014-03-04 12:02:00,32.79241,-4.89914,
214535,214535,W-00149,Breeding,Monitored,wild,male,Al Baten,2014-03-05 06:30:00,33.22046,-3.89384,weak
214742,214742,00074D97D8,Breeding,Monitored,release,female,Enjil,2014-03-07 08:17:00,33.12736,-4.50028,normal
214742,214742,00074D97D8,Breeding,Monitored,release,female,Enjil,2014-03-07 08:17:00,33.12736,-4.50028,
214742,214742,00074D97D8,Breeding,Monitored,release,female,Enjil,2014-03-07 08:17:00,33.12736,-4.50028,
219030,219030,00072736E8,Breeding,Monitored,release,female,Zayda,2014-03-06 11:02:00,32.93068,-4.95250,normal
219030,219030,00072736E8,Breeding,Monitored,release,female,Zayda,2014-03-06 11:02:00,32.93068,-4.95250,
219030,219030,00072736E8,Breeding,Monitored,release,female,Zayda,2014-03-06 11:02:00,32.93068,-4.95250,
219030,219030,00072736E8,Breeding,Monitored,release,female,Zayda,2014-03-06 11:02:00,32.93068,-4.95250,
219030,219030,00072736E8,Breeding,Monitored,release,female,Zayda,2014-03-06 11:02:00,32.93068,-4.95250,
219030,219030,00072736E8,Breeding,Monitored,release,female,Zayda,2014-03-06 11:02:00,32.93068,-4.95250,
219030,219030,00072736E8,Breeding,Monitored,release,female,Zayda,2014-03-06 11:02:00,32.93068,-4.95250,
219030,219030,00072736E8,Breeding,Monitored,release,female,Zayda,2014-03-06 11:02:00,32.93068,-4.95250,
219382,219382,00074BF110,Tracking,Monitored,release,male,Tamdaflet,2014-03-07 13:37:00,32.93724,-4.35863,normal
215393,,00075D9003,,,release,male,Al Baten,2014-03-08 05:23:00,33.27551,-3.81814,
215393,,00075D9003,,,release,male,Al Baten,2014-03-08 05:23:00,33.27551,-3.81814,
215393,,00075D9003,,,release,male,Al Baten,2014-03-08 05:23:00,33.27551,-3.81814,
214008,,00075C513A,,,release,male,Al Baten,2014-03-08 05:23:00,33.27551,-3.81814,
214008,,00075C513A,,,release,male,Al Baten,2014-03-08 05:23:00,33.27551,-3.81814,
214008,,00075C513A,,,release,male,Al Baten,2014-03-08 05:23:00,33.27551,-3.81814,
215145,,00071FDDCA,,,release,male,Al Baten,2014-03-08 05:23:00,33.27551,-3.81814,
215145,,00071FDDCA,,,release,male,Al Baten,2014-03-08 05:23:00,33.27551,-3.81814,
215145,,00071FDDCA,,,release,male,Al Baten,2014-03-08 05:23:00,33.27551,-3.81814,
214871,214871,000726F90E,Post-Release,Monitored,release,male,Enjil,2013-12-17 15:05:00,33.12665,-4.60391,normal
214871,214871,000726F90E,Post-Release,Monitored,release,male,Enjil,2013-12-17 15:05:00,33.12665,-4.60391,weak
215072,215072,00074EE698,Post-Release,Monitored,release,female,Enjil,2013-12-17 15:05:00,33.12665,-4.60391,normal
215072,215072,00074EE698,Post-Release,Monitored,release,female,Enjil,2013-12-17 15:05:00,33.12665,-4.60391,normal
215072,215072,00074EE698,Post-Release,Monitored,release,female,Enjil,2013-12-17 15:05:00,33.12665,-4.60391,normal
215072,215072,00074EE698,Post-Release,Monitored,release,female,Enjil,2013-12-17 15:05:00,33.12665,-4.60391,normal
215072,215072,00074EE698,Post-Release,Monitored,release,female,Enjil,2013-12-17 15:05:00,33.12665,-4.60391,normal
215072,215072,00074EE698,Post-Release,Monitored,release,female,Enjil,2013-12-17 15:05:00,33.12665,-4.60391,weak
216822,216822,00075008AE,Post-Release,Lost,release,female,Al Baten,2013-12-21 08:49:00,33.19037,-3.91506,weak
216822,216822,00075008AE,Post-Release,Lost,release,female,Al Baten,2013-12-21 08:49:00,33.19037,-3.91506,
216822,216822,00075008AE,Post-Release,Lost,release,female,Al Baten,2013-12-21 08:49:00,33.19037,-3.91506,
216822,216822,00075008AE,Post-Release,Lost,release,female,Al Baten,2013-12-21 08:49:00,33.19037,-3.91506,
216822,216822,00075008AE,Post-Release,Lost,release,female,Al Baten,2013-12-21 08:49:00,33.19037,-3.91506,
216822,216822,00075008AE,Post-Release,Lost,release,female,Al Baten,2013-12-21 08:49:00,33.19037,-3.91506,
216822,216822,00075008AE,Post-Release,Lost,release,female,Al Baten,2013-12-21 08:49:00,33.19037,-3.91506,
214772,214772,00071368A2,Breeding,Monitored,release,female,Ouizghet,2014-03-07 11:58:00,32.86990,-4.08472,
214927,214926,00074FE076,Tracking,Monitored,release,(indeterminate),Dayt Lhaddad,2013-12-23 11:10:00,33.21692,-2.62348,normal
214927,214926,00074FE076,Tracking,Monitored,release,(indeterminate),Dayt Lhaddad,2013-12-23 11:10:00,33.21692,-2.62348,normal
214927,214926,00074FE076,Tracking,Monitored,release,(indeterminate),Dayt Lhaddad,2013-12-23 11:10:00,33.21692,-2.62348,
214927,214926,00074FE076,Tracking,Monitored,release,(indeterminate),Dayt Lhaddad,2013-12-23 11:10:00,33.21692,-2.62348,
215606,215606,0007270005,Tracking,Lost,release,(indeterminate),Charef,2014-01-30 08:44:00,33.27201,-2.71648,normal
215606,215606,0007270005,Tracking,Lost,release,(indeterminate),Charef,2014-01-30 08:44:00,33.27201,-2.71648,
215606,215606,0007270005,Tracking,Lost,release,(indeterminate),Charef,2014-01-30 08:44:00,33.27201,-2.71648,
218371,218371,0006DF3D68,Tracking,Monitored,release,male,Tighirte,2014-01-29 11:03:00,28.90866,-8.91190,normal
218371,218371,0006DF3D68,Tracking,Monitored,release,male,Tighirte,2014-01-29 11:03:00,28.90866,-8.91190,normal
218371,218371,0006DF3D68,Tracking,Monitored,release,male,Tighirte,2014-01-29 11:03:00,28.90866,-8.91190,normal
219171,219171,00071AE7E7,Tracking,Monitored,release,male,Tighirte,2014-01-29 11:03:00,28.90866,-8.91190,normal
219171,219171,00071AE7E7,Tracking,Monitored,release,male,Tighirte,2014-01-29 11:03:00,28.90866,-8.91190,normal
219171,219171,00071AE7E7,Tracking,Monitored,release,male,Tighirte,2014-01-29 11:03:00,28.90866,-8.91190,normal
216960,216960,00071343E0,Tracking,Monitored,release,male,Timjarjit,2014-01-24 10:21:00,29.98929,-7.36688,normal
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
217801,217800,00071AD127,Tracking,Lost,release,female,Ain Lhalwa,2012-12-13 11:43:00,33.94849,-2.55790,normal
218143,218143,00071AD717,Post-Release,Monitored,release,female,Ait Wabli,2012-12-19 09:57:54,29.14239,-8.60869,normal
219611,219611,00071ADBFB,Post-Release,Monitored,release,female,Ain Lhalwa,2012-12-21 12:10:27,33.90029,-2.47076,
219611,219611,00071ADBFB,Post-Release,Monitored,release,female,Ain Lhalwa,2012-12-21 12:10:27,33.90029,-2.47076,
219611,219611,00071ADBFB,Post-Release,Monitored,release,female,Ain Lhalwa,2012-12-21 12:10:27,33.90029,-2.47076,
219611,219611,00071ADBFB,Post-Release,Monitored,release,female,Ain Lhalwa,2012-12-21 12:10:27,33.90029,-2.47076,
219611,219611,00071ADBFB,Post-Release,Monitored,release,female,Ain Lhalwa,2012-12-21 12:10:27,33.90029,-2.47076,
217210,217210,00071AD668,Tracking,Monitored,release,male,Enjil,2013-01-24 08:35:29,33.08941,-4.55296,weak
217210,217210,00071AD668,Tracking,Monitored,release,male,Enjil,2013-01-24 08:35:29,33.08941,-4.55296,
217210,217210,00071AD668,Tracking,Monitored,release,male,Enjil,2013-01-24 08:35:29,33.08941,-4.55296,
217210,217210,00071AD668,Tracking,Monitored,release,male,Enjil,2013-01-24 08:35:29,33.08941,-4.55296,
217210,217210,00071AD668,Tracking,Monitored,release,male,Enjil,2013-01-24 08:35:29,33.08941,-4.55296,
217210,217210,00071AD668,Tracking,Monitored,release,male,Enjil,2013-01-24 08:35:29,33.08941,-4.55296,
217210,217210,00071AD668,Tracking,Monitored,release,male,Enjil,2013-01-24 08:35:29,33.08941,-4.55296,
218270,218270,0006E3670C,Post-Release,Monitored,release,male,Sidi Ali,2013-02-11 13:43:06,33.29225,-2.83678,normal
218270,218270,0006E3670C,Post-Release,Monitored,release,male,Sidi Ali,2013-02-11 13:43:06,33.29225,-2.83678,
